call_id,lead_id,operator,date,direction,duration_sec,outcome,score,stage
C01053,L0771,Lola Qodirova,2026-04-20,out,67,no_answer,7,opening
C01054,L0198,Farrux Ahmadov,2025-12-14,in,243,callback,70,needs
C01055,L0718,Lola Qodirova,2026-04-14,out,661,interested,79,needs
C01056,L0359,Botir Nazarov,2026-01-05,out,20,no_answer,15,needs
C01057,L1117,Jamshid Umarov,2026-08-26,out,603,interested,87,opening
C01058,L0936,Sardor Yusufov,2026-06-04,out,476,refused,34,needs
C01059,L0240,Botir Nazarov,2026-01-09,in,807,callback,68,needs
C01060,L0452,Lola Qodirova,2026-03-25,out,394,interested,89,close
C01061,L0725,Sherzod Nishonov,2026-04-04,out,858,no_answer,0,needs
C01062,L0818,Jamshid Umarov,2026-06-16,out,316,no_answer,16,opening
C01063,L1154,Jamshid Umarov,2026-08-06,out,637,callback,66,pitch
C01064,L0385,Sardor Yusufov,2025-12-19,out,96,interested,91,opening
C01065,L0473,Diyora Rustamova,2026-03-09,out,58,interested,62,close
C01066,L1198,Diyora Rustamova,2026-08-19,out,760,refused,36,opening
C01067,L0252,Botir Nazarov,2026-01-18,in,130,interested,70,pitch
C01068,L1145,Botir Nazarov,2026-08-30,in,730,refused,14,opening
C01069,L0975,Sardor Yusufov,2026-07-15,in,470,refused,18,pitch
C01070,L0435,Sherzod Nishonov,2026-02-09,out,591,callback,62,opening
C01071,L0908,Sherzod Nishonov,2026-06-22,in,377,interested,89,close
C01072,L0514,Jamshid Umarov,2026-02-24,out,688,callback,59,needs
C01073,L0692,Botir Nazarov,2026-04-20,out,688,no_answer,23,close
C01074,L0854,Diyora Rustamova,2026-06-27,in,383,interested,73,close
C01075,L0864,Farrux Ahmadov,2026-06-12,out,144,refused,55,opening
C01076,L0122,Diyora Rustamova,2025-10-13,out,247,refused,43,opening
C01077,L0301,Jamshid Umarov,2026-01-19,out,118,refused,41,pitch
C01078,L0161,Farrux Ahmadov,2025-11-09,in,301,interested,85,needs
C01079,L0469,Lola Qodirova,2026-03-09,out,898,interested,70,needs
C01080,L0105,Dilnoza Karimova,2025-09-03,out,646,callback,59,opening
C01081,L0507,Lola Qodirova,2026-03-09,in,196,callback,57,needs
C01082,L0428,Sherzod Nishonov,2026-02-14,out,388,callback,62,needs
C01083,L0521,Jamshid Umarov,2026-02-08,out,804,interested,71,needs
C01084,L0494,Sardor Yusufov,2026-02-27,in,64,no_answer,19,opening
C01085,L0363,Diyora Rustamova,2026-02-14,out,424,callback,37,close
C01086,L0016,Sherzod Nishonov,2025-10-01,out,763,callback,74,pitch
C01087,L0060,Sardor Yusufov,2025-10-29,out,386,no_answer,11,opening
C01088,L1025,Sherzod Nishonov,2026-07-06,out,738,enrolled,85,close
C01089,L0183,Lola Qodirova,2025-11-19,out,691,callback,63,needs
C01090,L0239,Botir Nazarov,2025-11-23,out,485,refused,39,pitch
C01091,L0591,Botir Nazarov,2026-03-11,out,888,refused,30,needs
C01092,L1036,Jamshid Umarov,2026-07-29,in,306,callback,60,pitch
C01093,L0261,Botir Nazarov,2025-12-03,out,752,interested,65,pitch
C01094,L0505,Sherzod Nishonov,2026-01-24,out,446,refused,23,needs
C01095,L0933,Dilnoza Karimova,2026-06-09,out,190,no_answer,23,opening
C01096,L1158,Sardor Yusufov,2026-08-26,out,694,interested,72,opening
C01097,L0651,Farrux Ahmadov,2026-03-06,out,718,callback,43,opening
C01098,L0252,Jamshid Umarov,2026-01-12,in,148,callback,65,opening
C01099,L0737,Dilnoza Karimova,2026-04-04,in,336,refused,42,pitch
C01100,L0967,Jamshid Umarov,2026-07-02,out,471,refused,16,opening
C01101,L0466,Dilnoza Karimova,2026-03-14,out,733,callback,68,pitch
C01102,L0352,Sardor Yusufov,2026-01-19,out,565,interested,85,close
C01103,L0661,Lola Qodirova,2026-04-13,out,503,callback,56,needs
C01104,L0519,Farrux Ahmadov,2026-02-04,in,887,interested,76,pitch
C01105,L0436,Lola Qodirova,2026-03-19,out,412,interested,97,opening
C01106,L1155,Sherzod Nishonov,2026-08-13,in,265,interested,53,needs
C01107,L1112,Lola Qodirova,2026-07-26,out,534,refused,11,opening
C01108,L0103,Farrux Ahmadov,2025-10-15,in,736,refused,27,close
C01109,L0812,Dilnoza Karimova,2026-05-08,in,85,enrolled,76,opening
C01110,L0966,Farrux Ahmadov,2026-07-19,in,277,interested,80,pitch
C01111,L1010,Jamshid Umarov,2026-07-14,out,886,no_answer,33,needs
C01112,L1019,Botir Nazarov,2026-07-02,out,289,no_answer,0,close
C01113,L1055,Farrux Ahmadov,2026-08-03,in,761,callback,44,opening
C01114,L0847,Farrux Ahmadov,2026-04-13,out,684,enrolled,92,opening
C01115,L0610,Diyora Rustamova,2026-02-06,out,159,enrolled,95,close
C01116,L1004,Lola Qodirova,2026-07-26,in,639,interested,66,pitch
C01117,L0096,Farrux Ahmadov,2025-11-12,in,422,callback,66,opening
C01118,L0395,Botir Nazarov,2026-02-03,in,883,no_answer,21,opening
C01119,L0375,Jamshid Umarov,2026-02-06,out,798,no_answer,15,pitch
C01120,L0467,Lola Qodirova,2026-02-03,in,309,interested,51,needs
C01121,L0467,Dilnoza Karimova,2026-03-09,in,132,refused,42,needs
C01122,L1043,Sardor Yusufov,2026-07-09,out,42,interested,70,close
C01123,L0719,Sherzod Nishonov,2026-04-02,out,335,callback,55,opening
C01124,L0421,Diyora Rustamova,2026-01-30,out,632,no_answer,10,pitch
C01125,L0092,Dilnoza Karimova,2025-11-01,out,250,refused,44,opening
C01126,L0253,Sardor Yusufov,2025-12-06,in,37,interested,71,opening
C01127,L0964,Sardor Yusufov,2026-08-01,out,149,callback,70,close
C01128,L0925,Diyora Rustamova,2026-06-15,out,583,callback,54,needs
C01129,L0734,Jamshid Umarov,2026-05-12,out,279,callback,54,close
C01130,L0350,Diyora Rustamova,2026-02-05,in,378,callback,57,opening
C01131,L1056,Sardor Yusufov,2026-08-13,out,235,callback,71,opening
C01132,L0168,Farrux Ahmadov,2025-12-10,out,454,interested,70,pitch
C01133,L0288,Sherzod Nishonov,2026-01-08,out,474,no_answer,0,opening
C01134,L0142,Farrux Ahmadov,2025-12-17,out,258,callback,59,close
C01135,L0623,Jamshid Umarov,2026-03-08,in,859,refused,23,needs
C01136,L0552,Jamshid Umarov,2026-03-05,in,533,refused,37,opening
C01137,L0892,Jamshid Umarov,2026-06-28,out,711,callback,50,opening
C01138,L0956,Sherzod Nishonov,2026-06-13,out,346,interested,71,opening
C01139,L0421,Botir Nazarov,2026-01-12,out,164,callback,70,pitch
C01140,L1167,Botir Nazarov,2026-08-31,out,832,enrolled,94,opening
C01141,L0331,Dilnoza Karimova,2026-01-05,out,267,callback,62,opening
C01142,L0190,Jamshid Umarov,2025-11-30,out,576,callback,70,close
C01143,L0980,Diyora Rustamova,2026-08-08,out,560,enrolled,100,pitch
C01144,L1133,Dilnoza Karimova,2026-08-31,out,581,no_answer,7,close
C01145,L0776,Sherzod Nishonov,2026-04-13,in,225,enrolled,75,opening
C01146,L1140,Dilnoza Karimova,2026-08-30,in,695,enrolled,87,opening
C01147,L0811,Lola Qodirova,2026-05-13,out,813,callback,56,opening
C01148,L1022,Sherzod Nishonov,2026-07-17,out,112,refused,36,needs
C01149,L1191,Farrux Ahmadov,2026-08-11,out,545,refused,33,needs
C01150,L1120,Sherzod Nishonov,2026-08-24,out,829,interested,72,needs
C01151,L0522,Lola Qodirova,2026-03-01,in,30,interested,82,pitch
C01152,L0192,Lola Qodirova,2025-11-24,out,231,enrolled,93,needs
C01153,L0292,Dilnoza Karimova,2025-12-21,out,811,enrolled,98,needs
C01154,L0687,Lola Qodirova,2026-04-23,out,669,callback,71,needs
C01155,L0527,Farrux Ahmadov,2026-03-25,out,536,refused,36,opening
C01156,L0059,Dilnoza Karimova,2025-10-30,out,61,callback,53,close
C01157,L0682,Sherzod Nishonov,2026-04-14,out,457,refused,36,close
C01158,L0794,Sardor Yusufov,2026-05-31,in,317,no_answer,10,pitch
C01159,L0663,Dilnoza Karimova,2026-04-22,in,291,interested,66,pitch
C01160,L0827,Farrux Ahmadov,2026-05-21,out,138,no_answer,36,close
C01161,L0483,Sardor Yusufov,2026-03-04,in,434,no_answer,11,needs
C01162,L0789,Jamshid Umarov,2026-06-13,in,354,interested,67,opening
C01163,L0489,Jamshid Umarov,2026-01-05,out,724,enrolled,89,opening
C01164,L0473,Farrux Ahmadov,2026-01-19,out,582,refused,19,opening
C01165,L1066,Diyora Rustamova,2026-08-15,out,233,interested,58,close
C01166,L0688,Diyora Rustamova,2026-03-27,out,402,refused,35,close
C01167,L1154,Dilnoza Karimova,2026-08-17,in,35,interested,79,pitch
C01168,L0739,Farrux Ahmadov,2026-03-11,out,803,interested,75,pitch
C01169,L0314,Dilnoza Karimova,2025-12-29,in,827,no_answer,9,opening
C01170,L0396,Sardor Yusufov,2025-12-21,out,669,interested,76,opening
C01171,L1197,Sherzod Nishonov,2026-08-09,out,515,callback,61,opening
C01172,L1033,Sardor Yusufov,2026-08-21,out,598,interested,73,needs
C01173,L0868,Botir Nazarov,2026-04-27,out,841,callback,57,needs
C01174,L0519,Sardor Yusufov,2026-02-01,in,493,interested,63,opening
C01175,L0828,Jamshid Umarov,2026-05-09,out,637,refused,49,pitch
C01176,L0323,Farrux Ahmadov,2026-02-26,in,121,interested,88,close
C01177,L0637,Lola Qodirova,2026-02-09,out,586,enrolled,95,pitch
C01178,L0102,Jamshid Umarov,2025-10-01,out,434,enrolled,75,opening
C01179,L1015,Sherzod Nishonov,2026-07-20,out,353,callback,66,opening
C01180,L0992,Sherzod Nishonov,2026-08-05,in,654,no_answer,19,pitch
C01181,L0569,Jamshid Umarov,2026-02-19,in,414,interested,83,close
C01182,L1063,Lola Qodirova,2026-08-18,in,182,refused,32,needs
C01183,L0646,Jamshid Umarov,2026-04-10,out,585,no_answer,10,close
C01184,L0180,Diyora Rustamova,2025-12-08,out,220,refused,23,close
C01185,L0246,Farrux Ahmadov,2025-12-10,in,889,interested,91,pitch
C01186,L0558,Lola Qodirova,2026-03-25,out,46,refused,20,needs
C01187,L0822,Sardor Yusufov,2026-06-10,in,450,interested,74,close
C01188,L0679,Lola Qodirova,2026-03-07,out,344,interested,92,opening
C01189,L0230,Jamshid Umarov,2025-12-11,in,787,callback,54,pitch
C01190,L0198,Sherzod Nishonov,2025-12-16,out,833,refused,33,close
C01191,L0582,Dilnoza Karimova,2026-04-16,in,369,callback,58,pitch
C01192,L0959,Diyora Rustamova,2026-07-30,out,479,interested,72,close
C01193,L1007,Dilnoza Karimova,2026-08-29,out,418,interested,69,needs
C01194,L0905,Sherzod Nishonov,2026-06-03,out,899,interested,55,opening
C01195,L0955,Farrux Ahmadov,2026-06-28,in,797,interested,67,pitch
C01196,L1038,Botir Nazarov,2026-06-25,out,148,interested,79,needs
C01197,L0346,Botir Nazarov,2026-01-29,out,642,interested,65,close
C01198,L0539,Sherzod Nishonov,2026-02-23,out,414,interested,62,pitch
C01199,L0351,Sardor Yusufov,2026-01-02,out,713,callback,50,opening
C01200,L0299,Diyora Rustamova,2025-12-02,in,851,interested,77,needs
C01201,L0949,Jamshid Umarov,2026-07-07,out,580,interested,42,pitch
C01202,L1124,Farrux Ahmadov,2026-08-31,out,272,no_answer,32,needs
C01203,L0673,Sherzod Nishonov,2026-05-09,out,105,interested,77,close
C01204,L0131,Lola Qodirova,2025-10-25,in,871,callback,45,needs
C01205,L0290,Dilnoza Karimova,2025-12-17,out,463,no_answer,0,close
C01206,L0700,Farrux Ahmadov,2026-03-01,in,664,callback,55,pitch
C01207,L0640,Farrux Ahmadov,2026-03-20,out,57,callback,63,close
C01208,L0721,Dilnoza Karimova,2026-05-15,in,888,callback,76,opening
C01209,L0200,Lola Qodirova,2025-11-28,out,94,callback,61,pitch
C01210,L0248,Diyora Rustamova,2025-12-06,out,830,no_answer,19,opening
C01211,L0089,Diyora Rustamova,2025-10-02,in,486,enrolled,58,opening
C01212,L0974,Sardor Yusufov,2026-07-29,in,228,no_answer,32,close
C01213,L0971,Botir Nazarov,2026-08-07,out,896,interested,62,pitch
C01214,L0381,Dilnoza Karimova,2026-02-01,out,720,no_answer,0,close
C01215,L0178,Lola Qodirova,2025-10-28,in,122,interested,81,pitch
C01216,L0128,Lola Qodirova,2025-10-31,in,330,interested,93,pitch
C01217,L0971,Jamshid Umarov,2026-07-07,in,659,callback,63,pitch
C01218,L0064,Jamshid Umarov,2025-11-15,out,307,interested,70,needs
C01219,L0546,Sherzod Nishonov,2026-01-21,in,252,interested,72,pitch
C01220,L0737,Sherzod Nishonov,2026-03-25,out,366,no_answer,0,needs
C01221,L0056,Sardor Yusufov,2025-11-08,out,205,interested,77,pitch
C01222,L0307,Botir Nazarov,2026-01-13,out,702,interested,59,close
C01223,L0670,Dilnoza Karimova,2026-04-22,out,300,no_answer,15,opening
C01224,L1139,Botir Nazarov,2026-08-05,in,231,callback,56,pitch
C01225,L0073,Botir Nazarov,2025-10-27,out,847,callback,67,needs
C01226,L0469,Jamshid Umarov,2026-02-11,in,474,no_answer,27,close
C01227,L0839,Farrux Ahmadov,2026-06-12,out,223,enrolled,89,needs
C01228,L0506,Dilnoza Karimova,2026-01-15,in,92,refused,39,pitch
C01229,L0221,Diyora Rustamova,2025-10-31,in,895,no_answer,34,pitch
C01230,L0237,Sherzod Nishonov,2025-11-13,out,321,callback,73,needs
C01231,L0742,Botir Nazarov,2026-04-17,out,670,callback,45,opening
C01232,L0126,Farrux Ahmadov,2025-09-02,out,433,callback,57,pitch
C01233,L1152,Botir Nazarov,2026-08-28,in,347,interested,69,pitch
C01234,L0685,Jamshid Umarov,2026-03-18,out,24,interested,84,close
C01235,L0703,Farrux Ahmadov,2026-03-29,out,485,enrolled,70,pitch
C01236,L0831,Farrux Ahmadov,2026-04-20,out,850,no_answer,14,opening
C01237,L0396,Jamshid Umarov,2025-12-28,out,366,interested,71,opening
C01238,L0753,Botir Nazarov,2026-04-20,out,864,no_answer,0,close
C01239,L0778,Sherzod Nishonov,2026-05-13,out,819,refused,39,opening
C01240,L0459,Jamshid Umarov,2026-03-05,in,871,refused,29,opening
C01241,L0280,Jamshid Umarov,2025-12-25,out,501,no_answer,10,opening
C01242,L1187,Lola Qodirova,2026-08-31,in,499,interested,75,opening
C01243,L0264,Jamshid Umarov,2025-12-07,out,438,interested,82,close
C01244,L0751,Farrux Ahmadov,2026-05-17,out,107,enrolled,100,needs
C01245,L0002,Sardor Yusufov,2025-10-26,in,445,refused,31,needs
C01246,L0325,Lola Qodirova,2026-01-18,out,229,enrolled,100,opening
C01247,L0748,Sherzod Nishonov,2026-05-15,in,490,no_answer,29,opening
C01248,L0927,Diyora Rustamova,2026-05-30,in,294,no_answer,7,opening
C01249,L0565,Botir Nazarov,2026-03-04,out,745,refused,21,needs
C01250,L1111,Jamshid Umarov,2026-08-01,out,780,refused,36,needs
C01251,L1117,Jamshid Umarov,2026-08-24,out,99,interested,60,opening
C01252,L0723,Sherzod Nishonov,2026-04-20,in,215,enrolled,96,needs
C01253,L0696,Sherzod Nishonov,2026-04-17,in,207,interested,65,close
C01254,L1017,Jamshid Umarov,2026-07-02,out,188,callback,62,opening
C01255,L0296,Sardor Yusufov,2025-12-08,out,518,no_answer,28,pitch
C01256,L0007,Farrux Ahmadov,2025-10-30,out,383,refused,46,needs
C01257,L0057,Lola Qodirova,2025-10-18,in,378,enrolled,100,pitch
C01258,L1067,Sherzod Nishonov,2026-07-19,in,453,callback,76,opening
C01259,L0219,Farrux Ahmadov,2025-11-25,out,431,interested,82,needs
C01260,L0595,Botir Nazarov,2026-03-16,in,595,interested,81,close
C01261,L0746,Dilnoza Karimova,2026-05-22,in,293,no_answer,0,needs
C01262,L0682,Sardor Yusufov,2026-04-08,in,515,callback,54,opening
C01263,L0326,Sherzod Nishonov,2026-01-03,in,896,refused,28,needs
C01264,L0971,Sardor Yusufov,2026-07-07,out,505,no_answer,15,opening
C01265,L0172,Sardor Yusufov,2025-11-08,in,162,refused,25,opening
C01266,L0753,Lola Qodirova,2026-04-30,out,878,callback,51,pitch
C01267,L0672,Lola Qodirova,2026-04-29,out,581,callback,56,opening
C01268,L1113,Diyora Rustamova,2026-07-22,out,380,enrolled,84,opening
C01269,L0883,Dilnoza Karimova,2026-07-09,in,260,refused,31,opening
C01270,L1106,Jamshid Umarov,2026-08-08,out,62,interested,85,opening
C01271,L0132,Lola Qodirova,2025-11-23,in,199,callback,56,pitch
C01272,L0943,Diyora Rustamova,2026-07-10,in,109,no_answer,27,opening
C01273,L0732,Sardor Yusufov,2026-04-26,out,716,enrolled,86,opening
C01274,L0746,Botir Nazarov,2026-05-05,out,253,no_answer,10,needs
C01275,L0506,Sardor Yusufov,2026-01-24,in,867,refused,20,pitch
C01276,L0176,Jamshid Umarov,2025-10-30,out,774,refused,26,opening
C01277,L1137,Farrux Ahmadov,2026-08-08,out,485,callback,52,needs
C01278,L0651,Farrux Ahmadov,2026-03-02,out,435,callback,83,opening
C01279,L0135,Diyora Rustamova,2025-11-25,out,637,no_answer,15,close
C01280,L0113,Jamshid Umarov,2025-11-03,out,706,no_answer,29,pitch
C01281,L0300,Botir Nazarov,2025-11-25,in,460,interested,85,pitch
C01282,L0706,Jamshid Umarov,2026-04-25,in,403,enrolled,99,needs
C01283,L0741,Botir Nazarov,2026-04-06,in,401,interested,79,close
C01284,L0203,Sherzod Nishonov,2025-11-10,in,517,no_answer,26,opening
C01285,L0859,Botir Nazarov,2026-04-23,in,773,interested,71,needs
C01286,L0061,Sherzod Nishonov,2025-11-04,in,305,interested,70,needs
C01287,L0213,Diyora Rustamova,2025-10-13,in,133,interested,80,needs
C01288,L0841,Botir Nazarov,2026-05-22,out,278,interested,74,needs
C01289,L0420,Dilnoza Karimova,2025-12-27,in,146,no_answer,18,opening
C01290,L0085,Farrux Ahmadov,2025-11-06,out,582,no_answer,33,pitch
C01291,L0496,Sherzod Nishonov,2026-03-04,out,479,no_answer,10,pitch
C01292,L0215,Sherzod Nishonov,2025-11-04,in,340,no_answer,24,pitch
C01293,L1152,Jamshid Umarov,2026-08-22,out,639,refused,29,close
C01294,L0196,Farrux Ahmadov,2025-11-28,out,71,enrolled,82,needs
C01295,L0065,Dilnoza Karimova,2025-10-28,out,748,interested,85,close
C01296,L0711,Botir Nazarov,2026-04-19,in,540,interested,91,opening
C01297,L0164,Dilnoza Karimova,2025-11-15,out,251,interested,88,opening
C01298,L0617,Dilnoza Karimova,2026-03-18,in,728,enrolled,92,needs
C01299,L0852,Sardor Yusufov,2026-05-21,out,181,no_answer,13,pitch
C01300,L1115,Botir Nazarov,2026-07-25,out,424,callback,49,close
C01301,L0315,Farrux Ahmadov,2025-12-15,in,132,no_answer,14,opening
C01302,L1175,Lola Qodirova,2026-08-29,out,743,callback,74,close
C01303,L0867,Botir Nazarov,2026-05-30,in,73,refused,38,close
C01304,L0986,Botir Nazarov,2026-08-14,out,191,enrolled,97,opening
C01305,L1145,Botir Nazarov,2026-08-29,out,752,no_answer,26,needs
C01306,L0588,Lola Qodirova,2026-02-06,in,854,interested,88,needs
C01307,L0841,Sardor Yusufov,2026-05-23,out,574,interested,50,pitch
C01308,L1189,Botir Nazarov,2026-08-10,in,325,callback,62,opening
C01309,L1120,Sherzod Nishonov,2026-08-25,out,290,interested,86,pitch
C01310,L0216,Dilnoza Karimova,2025-11-05,out,474,interested,79,close
C01311,L1107,Dilnoza Karimova,2026-08-10,in,427,enrolled,100,needs
C01312,L1136,Sardor Yusufov,2026-08-25,out,885,callback,72,pitch
C01313,L0292,Diyora Rustamova,2025-11-29,out,536,refused,35,needs
C01314,L0163,Sardor Yusufov,2025-11-06,out,788,callback,57,pitch
C01315,L1090,Botir Nazarov,2026-08-20,in,227,refused,36,opening
C01316,L0696,Sardor Yusufov,2026-03-26,out,728,interested,82,needs
C01317,L0320,Sherzod Nishonov,2025-12-01,in,450,callback,57,opening
C01318,L1001,Diyora Rustamova,2026-07-08,in,728,no_answer,26,opening
C01319,L0823,Lola Qodirova,2026-06-07,out,343,no_answer,22,needs
C01320,L0696,Jamshid Umarov,2026-04-18,out,118,callback,51,pitch
C01321,L0209,Jamshid Umarov,2025-12-22,out,544,interested,61,pitch
C01322,L0571,Botir Nazarov,2026-03-20,in,795,no_answer,33,needs
C01323,L0536,Sardor Yusufov,2026-03-16,out,139,refused,28,opening
C01324,L0656,Sherzod Nishonov,2026-03-15,out,552,interested,74,needs
C01325,L0822,Farrux Ahmadov,2026-04-26,out,517,enrolled,90,opening
C01326,L0024,Botir Nazarov,2025-10-27,out,466,callback,71,pitch
C01327,L0943,Lola Qodirova,2026-06-22,in,444,refused,35,needs
C01328,L0110,Lola Qodirova,2025-11-27,in,628,callback,74,pitch
C01329,L0899,Sardor Yusufov,2026-06-06,out,250,refused,10,pitch
C01330,L1056,Jamshid Umarov,2026-08-17,out,575,interested,70,needs
C01331,L0349,Farrux Ahmadov,2025-12-24,out,590,refused,28,pitch
C01332,L0408,Lola Qodirova,2026-01-18,out,457,interested,77,opening
C01333,L0183,Botir Nazarov,2025-11-21,in,617,callback,53,needs
C01334,L0457,Botir Nazarov,2026-01-27,out,649,no_answer,25,pitch
C01335,L0170,Botir Nazarov,2025-11-06,out,878,no_answer,0,opening
C01336,L1140,Farrux Ahmadov,2026-08-28,out,354,refused,42,needs
C01337,L1163,Farrux Ahmadov,2026-08-27,out,356,refused,30,opening
C01338,L0905,Sherzod Nishonov,2026-06-29,out,87,refused,30,pitch
C01339,L0563,Botir Nazarov,2026-02-16,in,73,enrolled,68,needs
C01340,L0288,Sherzod Nishonov,2025-11-15,out,218,no_answer,4,needs
C01341,L0465,Sherzod Nishonov,2026-02-23,out,96,refused,27,pitch
C01342,L0100,Sherzod Nishonov,2025-09-22,out,568,interested,63,needs
C01343,L0470,Jamshid Umarov,2026-02-20,in,218,enrolled,88,opening
C01344,L0870,Jamshid Umarov,2026-05-05,out,499,callback,40,needs
C01345,L1159,Lola Qodirova,2026-08-31,in,891,refused,37,opening
C01346,L0358,Farrux Ahmadov,2026-01-16,out,465,no_answer,32,pitch
C01347,L0442,Jamshid Umarov,2026-02-21,out,825,no_answer,13,needs
C01348,L0343,Jamshid Umarov,2026-01-17,out,251,interested,65,pitch
C01349,L1003,Sardor Yusufov,2026-08-06,in,789,no_answer,26,pitch
C01350,L0787,Dilnoza Karimova,2026-06-09,in,589,enrolled,90,close
C01351,L0366,Jamshid Umarov,2025-12-02,in,22,interested,98,pitch
C01352,L0775,Farrux Ahmadov,2026-04-14,out,581,callback,68,opening
C01353,L0342,Lola Qodirova,2026-02-17,out,889,callback,49,opening
C01354,L0921,Sardor Yusufov,2026-06-23,in,109,refused,34,close
C01355,L0272,Jamshid Umarov,2026-01-06,out,78,no_answer,11,needs
C01356,L0580,Sardor Yusufov,2026-04-17,out,802,callback,63,pitch
C01357,L0519,Lola Qodirova,2026-02-10,in,539,refused,33,close
C01358,L0865,Botir Nazarov,2026-05-23,out,221,refused,40,opening
C01359,L0549,Sardor Yusufov,2026-02-25,out,785,interested,75,needs
C01360,L1127,Lola Qodirova,2026-08-19,in,810,no_answer,16,needs
C01361,L0581,Lola Qodirova,2026-02-26,in,837,enrolled,86,pitch
C01362,L0288,Sardor Yusufov,2026-01-10,out,90,interested,81,opening
C01363,L0663,Jamshid Umarov,2026-05-09,out,781,no_answer,13,pitch
